id,text,label,clean_text
180.0,"உங்களுக்கு தமிழ்நாட்டில் வேலை இருந்தால் நீங்கள் பஞ்சாபியில் வேலை செய்கிறீர்கள்
",0,உங்களுக்கு தமிழ்நாட்டில் வேலை இருந்தால் நீங்கள் பஞ்சாபியில் வேலை செய்கிறீர்கள்
5728.0,"Romba nallathu , mothalle vadakangalai tamizhu naatil irunthu anupividungal , athen piragurthaan thamizhargal pizhaipaargal.",1,
7615.0,Please don't fight and upset God and devotees......everyone is equal....,0,
5564.0,அவனுக்கு ஒன்னுன எல்லாம் துடிக்குறானுக தமிழனுக்கு ஒன்னு நா கண்டுக்க மாற்றானுக...கேவலம் டா தமிழன் இப்போ உங்களுக்கு குடிகார மக்களாதன் தேரியிது...,1,அவனுக்கு ஒன்னுன எல்லாம் துடிக்குறானுக தமிழனுக்கு ஒன்னு நா கண்டுக்க மாற்றானுககேவலம் டா தமிழன் இப்போ உங்களுக்கு குடிகார மக்களாதன் தேரியிது
4338.0, @ramuchandran1240  இனி மேல் நான் அவர்களிடம் வாங்குவதாக இல்லை...,1,இனி மேல் நான் அவர்களிடம் வாங்குவதாக
5480.0,முதல்ல வெளிநாடுகள்ல போய் ஆக்கிரமிச்சிருக்க இந்தியர்கள் குறிப்பா தமிழர்களை முதல்ல திரும்ப கூப்பிடுங்க ...,1,முதல்ல வெளிநாடுகள்ல போய் ஆக்கிரமிச்சிருக்க இந்தியர்கள் குறிப்பா தமிழர்களை முதல்ல திரும்ப கூப்பிடுங்க
5368.0,15 வருசமா இருந்தும் தமிழ் வார்த்த ஒன்னு கூட ஒழுங்கா வரலயேடா.... லூசு பயழுகலா.‌‌‌...........,0,வருசமா இருந்தும் தமிழ் வார்த்த ஒன்னு கூட ஒழுங்கா வரலயேடா லூசு பயழுகலா
2341.0,"தமிழர்கள் முக்கியமாக துலுக்கன்கள் கிட்ட மிகவும் ஜாக்கிரதையாக இருக்க வேண்டும்..
இல்லேன்னா வெடிகுண்டு வச்சு நம்மை படுகொலை செஞ்சுடுவானுக.
அது போல கிறிஸ்தவன்கிட்டயும் ஜாக்கிரதையாக இருக்கனும். இல்லைனா நம்மை வெளிநாட்டு மதம் மாத்திடுவானுக........",0,"தமிழர்கள் முக்கியமாக துலுக்கன்கள் கிட்ட மிகவும் ஜாக்கிரதையாக இருக்க வேண்டும்
இல்லேன்னா வெடிகுண்டு வச்சு நம்மை படுகொலை செஞ்சுடுவானுக
அது போல கிறிஸ்தவன்கிட்டயும் ஜாக்கிரதையாக இருக்கனும் இல்லைனா நம்மை வெளிநாட்டு மதம் மாத்திடுவானுக"
1329.0,யோவ் உன்ன எல்லா தமிழ் ஊடகத்தில் உன் கருத்து இருக்கு அய்யா,0,யோவ் உன்ன எல்லா தமிழ் ஊடகத்தில் உன் கருத்து இருக்கு அய்யா
2624.0,"Neenga vadakkan makkalai paarkaathirgal.......in all education department , collectors , government officers are all other state....so they make entered those state people. It's very simple. Maela avana ukkaaara vaechutta. Avan avan aaalungala keel thazhathilum ukkaaara vaechutaaan.",1,
6596.0,டேய் தாசிப்பயலே சேகுவாரா படத்தை போட்டுகிட்டு அசிங்கப்படுத்தாதடா,1,டேய் தாசிப்பயலே சேகுவாரா படத்தை போட்டுகிட்டு அசிங்கப்படுத்தாதடா
4613.0,அவங்களுக்குகான உரிமை அங்கேயே பெற்றுக் கொடுக்கனும் கல்வி மிகவும் அவசியம் வடக்கு.,0,அவங்களுக்குகான உரிமை அங்கேயே பெற்றுக் கொடுக்கனும் கல்வி மிகவும் அவசியம் வடக்கு
4292.0,சரியாக சொன்னீர்கள் இது போலவே ஒரு நாட்டில் இருந்த மக்களை அவர்களின் இடம் முழுவதையும் வாங்கி விட்டு இருக்க இடம் இல்லாமல் ஆனார்கள் அந்த நிலத்தின் பூர்வகுடிகள்,1,சரியாக சொன்னீர்கள் போலவே ஒரு நாட்டில் இருந்த மக்களை அவர்களின் இடம் முழுவதையும் வாங்கி விட்டு இருக்க இடம் இல்லாமல் ஆனார்கள் அந்த நிலத்தின் பூர்வகுடிகள்
4538.0,vadakan 1 day 300 salary ku vela seivan  Tamil kara pasangala neenga seiveengalada?,1,
5297.0,Educated  enormousin  tamilnadu. Skilled labourers requires larage numbers with minimum wages for em ployers. No strikes . Economy improved .,0,
2339.0,Life time la ippo tha uripidiya pesuranunga Namma pasanga,1,
2609.0,Then why spending crores in military development .dont divert the issue .,0,
881.0," @fayaz7235  just speaking Tamil doesn't make any one tamil there is also called culture heritage lol there is nothing like atheist even atheist have culture even Chinese celebrate there traditional flok festival and dance.... Same goes to Tamil also Tamil language is related to lord shiva.... Bharatnatyam is Tamil dance every Tamil dance background have natraj idol of lord shiva... Thanjore is traditional painting of Tamil.... Murugan swamy is Tamil god.... And sanatan is not religion its dharma!... First educate ur self.... Any one can learn any language doesn't make them from that particular state culture is also important... Even marwadi in Tamilnadu visit Madurai Meenakshi Tamil temple but jihadi don't visit... Covering head of women it's also not part of Tamil women.... Tamil women put gajara on thr hair with horizontal tilak on forehead look ur women wearing burkha lol.... U have zero Tamil culture..... In 90, even Kerala muslim says namaskaram and Swagatam which is traditional greeting of malayalam ppl but today they says Asalmvalekum which is Arabic lol.... Vanakam is Tamil greetings many Muslim still don't use that they says Asalmvalekum which is arabic....",1,
4136.0,பச்சைதமிழன் நாங்கள் நாம் தமிழர் 👍,0,பச்சைதமிழன் நாங்கள் நாம் தமிழர்
5848.0,"Nalla erupingada poyi tholaingada,yen thamila ec ah kathukitanga,  yenda dai..",1,
730.0,நம்ம ஊருல கொத்தனாரு 1000 சம்பலம் கேக்குறானுக இவங்க 500 தான்,0,நம்ம ஊருல கொத்தனாரு சம்பலம் கேக்குறானுக இவங்க தான்
2354.0,Tirupati nagari puttur kalahasti nellore vizag ellm nama tamilans majority nama venum Tirupati belongs to Tamil Nadu da we must destroy telgus soon raa..Tamil Naidus wit u,0,
1825.0,தமிழர்கள் கடைகளில் பொருள் வாங்க பழகுங்கள்!,0,தமிழர்கள் கடைகளில் பொருள் வாங்க பழகுங்கள்
962.0,இதேபோல் மதுரைல வளையல் காரத் தெரு ஒன்று இருக்கிறது அங்கெல்லாம் வடக்கன் கால் பதித்து விட்டார்கள்,0,இதேபோல் மதுரைல வளையல் காரத் தெரு ஒன்று இருக்கிறது அங்கெல்லாம் வடக்கன் கால் பதித்து விட்டார்கள்
1598.0,தமிழன் தமிழனாக இருங்கட ஆரியனுக்கும் திராவிடனுக்கும் முட்டி போடதட,0,தமிழன் தமிழனாக இருங்கட ஆரியனுக்கும் திராவிடனுக்கும் முட்டி போடதட
1716.0,தம்பிகளா பணம் பத்தும் செய்யும் பாதுகாப்பு அவசியம்  நாம் வளரும் சமுதாயம்,0,தம்பிகளா பணம் பத்தும் செய்யும் பாதுகாப்பு அவசியம் நாம் வளரும் சமுதாயம்
3435.0,படையெடுக்கும் பான் பராக் ரவிகள்,1,படையெடுக்கும் பான் பராக் ரவிகள்
2046.0,டேய் சேட்டு ஒழுங்கு இரு மகன தமிழ் நாட்டில் ஒருத்தனும் இருக்கமாட்டிங்க.,1,டேய் சேட்டு ஒழுங்கு இரு மகன தமிழ் நாட்டில் ஒருத்தனும் இருக்கமாட்டிங்க
5593.0,Avanga Holi kondada oruku poranga da,0,
145.0,இன்னும் கொஞ்ச காலத்தில் தமிழ்நாடு தமிழ்நாட்டை குப்பையாக மாற்றி விடுவார்கள்,1,இன்னும் கொஞ்ச காலத்தில் தமிழ்நாடு தமிழ்நாட்டை குப்பையாக மாற்றி விடுவார்கள்
3096.0,"இந்த மைருளாம் இங்க சொல்லாத, வடக்கன் கிட்ட சொல்லு",1,மைருளாம் இங்க சொல்லாத வடக்கன் கிட்ட சொல்லு
7647.0,முதலில் இவர்களை ஒன்று படுத்துங்கள் அப்புறம் இந்துக்களை ஒன்றிணைக்கலாம்  😄👌😄,0,முதலில் இவர்களை ஒன்று படுத்துங்கள் அப்புறம் இந்துக்களை ஒன்றிணைக்கலாம்
6554.0, @user-pm3ol6oc9z  நீ என்னடா விளக்கம் கொடுத்த விளக்கெண்ணை ?,1,நீ என்னடா விளக்கம் கொடுத்த விளக்கெண்ணை
4778.0,"Pavam bro, we shouldn't descriminate them.. partially agree with thier habits, but avanum olachu dan sabarikiran.. see their innocent faces, pollapu kaga sondha ooru vitu adutha ooruku poravanu lam romba kashtam.. video content is gud, unless you hurt their sentiments. My best wishes ❤️",0,
5095.0," @vetripugazh6403  jaadhiya perula veika kudathu.athu degree kedaiyadhu.perukku pinadi poda vendiyadhu B.E,M.E,MBBS,IAS....",0,
574.0,Tamil people are busy standing in wine shop lines and north people take that opportunity which is available.,0,
6515.0,கடைசி கேள்வி நச் பிராமணிய ஆரிய எதிர்ப்பை கையில் எடுக்கமாட்டார்கள். ஆண்டாண்டு காலமாக ஆரியத்திற்கு அடிமையாவே இருந்து பழகிப்போச்சு. இவனுங்களுக்கு அண்ணன் தம்பிகள் தான் முதல் எதிரி. ஆர்யன் முதலாளி. எல்லாருமே ஆர் எஸ் எஸ் அடிமை. பேச்சு மட்டும் பத்து மூலத்துக்கு இருக்கு.,1,கடைசி கேள்வி நச் பிராமணிய ஆரிய எதிர்ப்பை கையில் எடுக்கமாட்டார்கள் ஆண்டாண்டு காலமாக ஆரியத்திற்கு அடிமையாவே இருந்து பழகிப்போச்சு இவனுங்களுக்கு அண்ணன் தம்பிகள் தான் முதல் எதிரி ஆர்யன் முதலாளி எல்லாருமே ஆர் எஸ் எஸ் அடிமை பேச்சு மட்டும் பத்து மூலத்துக்கு இருக்கு
631.0,The problem with South people is we are unwilling to work for low wages hence our brothers from Northern states come here...They work for cheap labour and expect us to speak in Hindi...dey yennagada dei...but when we go up North we are forced to learn their language....,0,
3821.0,7/3/2023 Holi pandigai mudinthathum thirumpi varuvanga,0,
7027.0,என்னயா இது எங்க வெள்ளாளர் சாதிய அகமுடையார் னு சொல்றாரு பெரிய தொல்லயா இருக்கு இவிங்களோட,0,என்னயா எங்க வெள்ளாளர் சாதிய அகமுடையார் னு சொல்றாரு பெரிய தொல்லயா இருக்கு இவிங்களோட
6940.0,"Adhan tamil, what is your intension? History of caste is good thing, but it can be spreadable by digital platforms and fool (adhi naranyanan) who is interviewed by you. He is proud of casteism.",0,
6580.0,Theva thaasi kulathula piranthavan eppadi vellan aanamunu theriyala....velalar enpathu uzhavu tholil....,0,
1608.0,Vada nattu karanai valara vettathu  namathu thappu.,0,
1381.0,Seeman brthra solratha kelugada thamlaga makkal vadakansuku ethukyaa votkodukreega NAmma gwrment Ku arevelaya,0,
2092.0,தமிழ் நாட்ல அண்டை மாநிலத்தவர் இடம்   வாங்க தடையும்   செய்யும் முறையும் வரவேண்டும்,1,தமிழ் நாட்ல அண்டை மாநிலத்தவர் இடம் வாங்க தடையும் செய்யும் முறையும் வரவேண்டும்
7642.0,Vivek comedy is the perfect one for this…,0,
1313.0, @motherearth5229  bangalore la tamil people ethana peru erukanu poi paruda mundame.. Apo avanum verati afikanumnu solringa. Singapore Malaysia America uk.. Middle East country la ethana peru eruka... Avanala verati tamil natuke anupanumnu solringa..,0,
2556.0,Bore Wells ku 5 Peru vadakan 1 man driver of Tamilan🔥🔥🔥✨️,0,
444.0,Plzzz take any step for tamilnadu works .... Namaku oru job panna bank bank aa alauroom but avangaluku matum epadii loan kuduranga maximum North Indian tha nera electrical shop jewells food shop nu irukanaga... plzz tamilnadu government take step to support Tamil people for there job and security.... Ipadiyaii pona sathiyama tamilnadu um vadakans tha solluva ga hindii tha namalaum peasanum pola 🤦🤦🤦🤦,0,
346.0,வர்ராங்க வர்ராங்க இல்ல நாம தான் வேலைக்கு வர வைக்கரோம்,0,வர்ராங்க வர்ராங்க இல்ல நாம தான் வேலைக்கு வர வைக்கரோம்
174.0,"தமிழ் நாட்டில் அந்நியன் வடக்கன் நிலையை வேண்டும் கால போக்கில் தமிழன் உரிமை நாடும் பரிபோகலாம். Ottu urimai kodukk a kudathu. ஓவொரு 5 வருடத்துக்கும் ஒரு முறை வேலை அனுமதி விசா புதுப்பிக்க பட போகும்..
",0,தமிழ் நாட்டில் அந்நியன் வடக்கன் நிலையை வேண்டும் கால போக்கில் தமிழன் உரிமை நாடும் பரிபோகலாம் ஓவொரு வருடத்துக்கும் ஒரு முறை வேலை அனுமதி விசா புதுப்பிக்க பட போகும்
1676.0,தமிழனுக்கு ஒரு நாடு என்னடா தமிழன் எங்கேல்லாம் வாழ்கிறானோ அந்த நாடு எல்லாம் தமிழன் ஆன்ட நாடு தான்டா பரதேசி உங்களுக்கேல்லாம் பச்சை பனைமட்டையால் அடி இருக்குடா,0,தமிழனுக்கு ஒரு நாடு என்னடா தமிழன் எங்கேல்லாம் வாழ்கிறானோ அந்த நாடு எல்லாம் தமிழன் ஆன்ட நாடு தான்டா பரதேசி உங்களுக்கேல்லாம் பச்சை பனைமட்டையால் அடி இருக்குடா
7071.0,Ipidiya pesi pesi mukalathor ah piripinga. Apporam agamudyar kulla piriva piripinga. Ippava yenga ooru pakam pirichatunga. Theriyuma. Kalar kullaiyum palla piriva Va pirinchutanunga. Yenga oorula Raj kula agamudayar ku verum aganudayar pattam ullavanga ponnu kuduka mattanga. Ponga da. Ivanunga suyanalathu nalla namma paramabarai pera Aliya poguthu,0,
5551.0,Take interview with Hon. PONMUDI.  Why you are reluctant to go to Mr.PONMUDI ?,1,
4605.0,Evanunga Tamil face parthale northa la yamathranga.......Ella visithalaiyum,1,
6507.0,​ @dkv6838   pallu punda adimai Naya ne Ella's pesura,1,
2530.0,Daai dumilan work olunge paarunge da...velai kudupaange...even i have seen in my business ...tamil people are more interested in drinks than job...after 6 they dont think about job...vadakkan mele en da porame padringe,1,
1628.0,பார்ர இப்படி கேட்டிடாரு ஊட்டா நிங்க எங்கே  இருந்து வந்திங்க னு கேட்பாரு போல,0,பார்ர இப்படி கேட்டிடாரு ஊட்டா நிங்க எங்கே இருந்து வந்திங்க னு கேட்பாரு போல
1650.0,அவன் தமிழ்நாட்டில்தான இருக்கிறான். தமிழ்நாடு தமிழர்களுக்குத்தான  இந்தியமக்களுக்கு என்ற பரந்த மனப்பாண்மையோடு வாழ்கிறான் தமிழன் வந்தோரை வாழவைக்கும் தமிழ்நாடு என்பதைமறந்துவிட்டானா இல்லை தனிநாடுகேட்க தூண்டுகிறானா சங்கியாய் இருப்பானா.,0,அவன் தமிழ்நாட்டில்தான இருக்கிறான் தமிழ்நாடு தமிழர்களுக்குத்தான இந்தியமக்களுக்கு பரந்த மனப்பாண்மையோடு வாழ்கிறான் தமிழன் வந்தோரை வாழவைக்கும் தமிழ்நாடு என்பதைமறந்துவிட்டானா தனிநாடுகேட்க தூண்டுகிறானா சங்கியாய் இருப்பானா
5625.0,திமுக ஆதிமுக ஒட்டு போடதிங்க டா பரதேசி நாய்களா இந்தி காரனுக்கு தான் சாப்போர்ட் பண்ணுவங்க சீமான்,1,திமுக ஆதிமுக ஒட்டு போடதிங்க டா பரதேசி நாய்களா இந்தி காரனுக்கு தான் சாப்போர்ட் பண்ணுவங்க சீமான்
5953.0,திருப்பூரில் தமிழ் தொழிலாளர்களை விரட்டி அடித்தனர்.அதை கேட்க யோகிதை இல்லை.,0,திருப்பூரில் தமிழ் தொழிலாளர்களை விரட்டி அடித்தனர்அதை கேட்க யோகிதை
2430.0,மனுசனா மனுசனா பாக்க எங்களுக்கு தெரியும். எங்களுக்கு பாடம் எடுக்காம வேலைய மட்டும் பாத்துகிட்டு போங்க ஜீ,1,மனுசனா மனுசனா பாக்க எங்களுக்கு தெரியும் எங்களுக்கு பாடம் எடுக்காம வேலைய மட்டும் பாத்துகிட்டு போங்க ஜீ
2186.0, @abi7749  குண்டில தண்ணி லீக் ஆகுது பாரு நல்லா முட்டு கொடு...,1,குண்டில தண்ணி லீக் ஆகுது பாரு நல்லா முட்டு கொடு
4225.0,Dai setu kamanati naya avana serupala adichi thurathunga...,0,
2386.0,"When you separate people by language, why not with religion and caste.  Caste is also important when language is important",0,
5196.0,"வேளை இருக்கட்டும் ticket இல்லாம கூட்டமா ஓசில போறது.,நகை கொள்ளை ஏடிஎம் மெசின் கொள்ளை கற்பழித்து மீனவ பெண் எரிப்பு சொல்லிட்டே போலாம் வேளைக்கு வந்த இடத்துல இவ்வளவு ஒழுக்கமா நடந்துக்குற ஆளுக்கு இங்க நம்ம ஆளே support வேற🤬",1,வேளை இருக்கட்டும் இல்லாம கூட்டமா ஓசில போறதுநகை கொள்ளை ஏடிஎம் மெசின் கொள்ளை கற்பழித்து மீனவ பெண் எரிப்பு சொல்லிட்டே போலாம் வேளைக்கு வந்த இடத்துல இவ்வளவு ஒழுக்கமா நடந்துக்குற ஆளுக்கு இங்க நம்ம ஆளே வேற
5503.0,Pona ena da avanuga ooruku pogatum,1,
476.0,தமிழ் நாட்டில் வேலை செய்ய தமிழ் கட்டாயம் தெரிய வேண்டும் தமிழக அரசு உரிய நடவடிக்கை எடுக்க வேண்டும்,0,தமிழ் நாட்டில் வேலை செய்ய தமிழ் கட்டாயம் தெரிய வேண்டும் தமிழக அரசு உரிய நடவடிக்கை எடுக்க வேண்டும்
4055.0,Super Andha Nayae Serupala Adi💪😂👍,1,
672.0,Bayama iruku tamil um Tamil nadaium nambadha kaapathanum😡😡🙏,0,
7041.0,Ama pa yellathaium vida uyaethavagq tha,0,
4479.0,IndiaGlitz உன்னோட நோக்கம் தெரியும். மூடிட்டு இரு,0,உன்னோட நோக்கம் தெரியும் மூடிட்டு இரு
5057.0,"Urukulle villangam pannurava , ore erathanum solluranka",0,
201.0,That chennai boy giving company s fun to watch ..too good,0,
3156.0,Appo mumbai delhi la erunthu tamilan ah patti vituva?? Singapore la erunthu tamilan ah patthi vituva ok va?? All people are same,1,
811.0,"These people are come for their family needs, our people asking more wages, drunk fellows, taking more leave and permissions",0,
3657.0,Holi celebration me jarahai tension mat lo......,0,
7667.0,Adadei... Indha neram paaathu namma VIVEK sir illaye...🤔😂🤔,0,
683.0,Haha..நல்ல காமெடி...என் பதிவுகளில் தனி மனித வழிபாடு என்றுமே நான் செய்தது இல்லை...,0,நல்ல காமெடிஎன் பதிவுகளில் தனி மனித வழிபாடு என்றுமே நான் செய்தது
6804.0,இவர் அப்பாவுக்கு சேர்வை பட்டமாம் இவருக்கு மட்டும் இவர் இஷ்டத்துக்கு தேவர் பட்டம் வைத்து கொண்டாராம் இருக்கின்றவர்கள் எல்லாம் காதில் பூ வைத்து கொண்டு இருக்கின்றார்களா என்ன,1,இவர் அப்பாவுக்கு சேர்வை பட்டமாம் இவருக்கு மட்டும் இவர் இஷ்டத்துக்கு தேவர் பட்டம் வைத்து கொண்டாராம் இருக்கின்றவர்கள் எல்லாம் காதில் பூ வைத்து கொண்டு இருக்கின்றார்களா என்ன
1785.0,Ithukku per Enna theriyuma?! Echa katta panchayathu!,0,
5140.0, @liya-nf6ic  எம்மக்கள் நல்லவர்களாக இல்ல கெட்டவர்களானு நாங்க முடிவெடுத்துகிறோம் வேறு ஒருத்தன் முடிவு எடுக்க வேண்டாம்,1,எம்மக்கள் நல்லவர்களாக இல்ல கெட்டவர்களானு நாங்க முடிவெடுத்துகிறோம் வேறு ஒருத்தன் முடிவு எடுக்க வேண்டாம்
3541.0,People of Tamil Nadu one united INDIA live together our people also all round the INDIA,0,
5700.0,ஆட்சிக்கு ஆசைப்பட்டு தங்களின் அரசியல் லாபத்திற்காக சில அரசியல்வாதிகளால் ஏற்படுத்தப்படும் சூழ்ச்சி எடுத்துக்காட்டு சீமான்,1,ஆட்சிக்கு ஆசைப்பட்டு தங்களின் அரசியல் லாபத்திற்காக சில அரசியல்வாதிகளால் ஏற்படுத்தப்படும் சூழ்ச்சி எடுத்துக்காட்டு சீமான்
4071.0,Indha koottathil naanum irundhen yenbathu yenakku perumai.... Ntk,0,
2800.0,Bro ivanga Inga vanthuta namaku velai kedaikadhu .tnspc exams a Ella state people um ezhudhalam so appo  both govt and pvt jobs illama vettiya iruka vendiyathaan,1,
4551.0,Da pota ura pasanga namba urlaa irika da,0,
5243.0,Vatakkan vanthal jathikal seekkiram maranthuvitum athu arasiyalvathikku efvalvu periya aapathu.AN.G,0,
2768.0,Racist tamilian suffering from superiority complex..,1,
3823.0,Aade muttale holi pandigai mudinthathum varuvanga,0,
6851.0," @anbalaganrengasawamy6656  பள்ளு முத்தி படையாச்சி, படையாச்சி முத்தி கவுண்டன், இப்படி கூட சொல்லுவார்கள்",0,பள்ளு முத்தி படையாச்சி படையாச்சி முத்தி கவுண்டன் இப்படி கூட சொல்லுவார்கள்
3992.0,Holi festival ku hometown ku porangs,0,
1783.0,"Pls don't threaten them brother.
Show them Falklands and courtesy",0,"
"
908.0,"தமிழர்களின் பரிதாப நிலை, ஒரு தமிழனும் இங்கே தற்போது வசிக்க வில்லை, இருக்கிற ஒன்று, இரண்டு தமிழர்கள் செருப்பு தைத்துக் கொண்டிருக்கின்றனர். 😰 தமிழன் ஒற்றுமை அல்லாததே இந்த நிலைமைக்கு காரணம். 😡",1,தமிழர்களின் பரிதாப நிலை ஒரு தமிழனும் இங்கே தற்போது வசிக்க வில்லை இருக்கிற ஒன்று இரண்டு தமிழர்கள் செருப்பு தைத்துக் கொண்டிருக்கின்றனர் தமிழன் ஒற்றுமை அல்லாததே நிலைமைக்கு காரணம்
3304.0,இவ்லோ........ பேசர  நீங்க  ஏன்னா.. ஒயின்ஸசாப்பா மூடச்சொல்லி பேசமாற்றிங்க,0,இவ்லோ பேசர நீங்க ஏன்னா ஒயின்ஸசாப்பா மூடச்சொல்லி பேசமாற்றிங்க
6794.0, @trustucan8833  no I am Thuluvavellalar I am not agamudayar engala o kooda sekatha nanga vera nee mukkulathula pothikittu iru enga kooda serapaakatha,1,
3103.0,தமிழன் நிலம் இல்லாமல் போகும் நாள் விரைவில்... 2009ஐ மறந்து விட்டான்... விரைவில் மடிவான்,0,தமிழன் நிலம் இல்லாமல் போகும் நாள் விரைவில் ஐ மறந்து விட்டான் விரைவில் மடிவான்
2015.0,நல்லா சாராயத்தை குடிங்க நல்ல தெளிவு வரும்,0,நல்லா சாராயத்தை குடிங்க நல்ல தெளிவு வரும்
611.0,நீங்களெல்லாம் யூடுப்ல வீடியோ பண்றத விட்டுட்டு வேலைக்கு போங்க பாஸ் 😜😜😜,0,நீங்களெல்லாம் யூடுப்ல வீடியோ பண்றத விட்டுட்டு வேலைக்கு போங்க பாஸ்
921.0,வடக்கன்களுக்கு வீடு வாடகைக்கு விடுவது யார்  வேழை கொடுப்பது யார் வீரத்தமிழர்கள் தான்,0,வடக்கன்களுக்கு வீடு வாடகைக்கு விடுவது யார் வேழை கொடுப்பது யார் வீரத்தமிழர்கள் தான்
7708.0,சாதியை விதைத்தவர்கள் சாதியால் அழிவார்கள்,0,சாதியை விதைத்தவர்கள் சாதியால் அழிவார்கள்
7220.0,"நீங்கள் பிராமணர்கள், யார் வடகலை, தென்கலை இதை எந்த பெஸ்ட், ஆய்வு, மரபணு மூலம் கோர்ட் கண்டுபிடிக்கும்??",0,நீங்கள் பிராமணர்கள் யார் வடகலை தென்கலை இதை எந்த பெஸ்ட் ஆய்வு மரபணு மூலம் கோர்ட் கண்டுபிடிக்கும்
6277.0, @arimunusamy1642  Discrimination is not spirituality.,1,
5402.0,ஹோலி பண்டிகை முடிந்த பிறகு அவர்கள் திரும்பி வந்துவிடுவார்கள்,0,ஹோலி பண்டிகை முடிந்த பிறகு திரும்பி வந்துவிடுவார்கள்
3182.0,Vaentiyaravelaikuvaikum.owersaserupalatikanum,0,
4117.0,திராவிட னும்  ஆாியனும்  இனக்குழு அமைத்து அதுக்கு கட்டுபட்டு வாழ்கிறார்கள்.  ... ஆனால்  தமிழன் சாதிக்குழு அமைத்து அதுக்கு கட்டுபட்டு வாழ்கிறார்கள்.... இது தமிழ் இனத்திற்கு பேராபத்து..   உடனே இனக்குழு அமைத்து வாழுங்கள்.. .. வாழ்க  நாம் தமிழர்💪.... புாியும் என நினைக்கிறேன்.,0,திராவிட னும் ஆாியனும் இனக்குழு அமைத்து அதுக்கு கட்டுபட்டு வாழ்கிறார்கள் ஆனால் தமிழன் சாதிக்குழு அமைத்து அதுக்கு கட்டுபட்டு வாழ்கிறார்கள் தமிழ் இனத்திற்கு பேராபத்து உடனே இனக்குழு அமைத்து வாழுங்கள் வாழ்க நாம் தமிழர் புாியும் என நினைக்கிறேன்
6797.0,"கள்ளரும்,மரவரும் மெல்ல மெல்ல பிள்ளையானார்கள்.",0,கள்ளரும்மரவரும் மெல்ல மெல்ல பிள்ளையானார்கள்
2549.0,Humanity ah paruga da thaili pasangala,0,
3208.0,நம் தமிழர்களுக்கு வட இந்தியர்களால் தான் மரியாதை இல்லாம போய்விட்டது அது மட்டும் உண்மை,0,நம் தமிழர்களுக்கு வட இந்தியர்களால் தான் மரியாதை இல்லாம போய்விட்டது அது மட்டும் உண்மை
4934.0,"North people's only expecting food ,accommodation and very less salary",0,
6446.0,படித்து முன்னேற பாருங்கள் மக்களே. சாதி ஒரு மாயை.,0,படித்து முன்னேற பாருங்கள் மக்களே சாதி ஒரு மாயை
6078.0,All Hindus should unite as one.,0,
6068.0,Ithana trauma vayum porumayya ninnu emotional aagama kaettadhukke Vinoth ku salute.. Adhu poga ovvoru spot ah poi report deliver panreenga.. Kudos mate!,0,
1354.0,Vadakkana adippom illa avan ponna kattuvom 🤓,1,
4639.0,Yaenda HINDI TAMILAN adekuran avanta enda interview yaedukuringaa,1,
2575.0,"ithu polave innum 10 varusham pochina inga tamil mozhi ye irukkathu,tamil nadu irukkathu hindi nada agidum😔😔😔",1,
3297.0,Educated  enormousin  tamilnadu. Skilled labourers requires larage numbers with minimum wages for em ployers. No strikes . Economy improved .,0,
1662.0,Superb..Tamizhan should RULE Tamil Nadu,0,
2902.0," @prasanna8990  do some study about state wise population and population ratio of individual states.tamil origins,north hindi community then talk.",0,
3086.0, @goldenglory9384  nakkal ya unaku🤣🤣🤣,0,
7266.0,I kindly request sun tv to broadcadt a show on sunni shia groups of a very peaceful religion please do naataamai for them also 😊,0,
2773.0,அவங்க ஊருக்கு போன நம்மள கோமணத்த ஊருவிட்டு விட்றுவாங்க,1,அவங்க ஊருக்கு போன நம்மள கோமணத்த ஊருவிட்டு விட்றுவாங்க
7129.0,ஆனால் துளுவ வேளாளர்களுக்கு துளுவ வேளாளர் என்று தான் சாதி சான்றிதழ் தருகிறது. இதில் பட்டம் எது ? சாதி எது ?,0,ஆனால் துளுவ வேளாளர்களுக்கு துளுவ வேளாளர் என்று தான் சாதி சான்றிதழ் தருகிறது இதில் பட்டம் எது சாதி எது
5865.0,அவனுக இப்போது சீசனுக்கு ஊரூக்கு செல்கின்றனர்,0,அவனுக இப்போது சீசனுக்கு ஊரூக்கு செல்கின்றனர்
